#chrom	strand	txStart	txEnd	exonCount	exonStarts	exonEnds	transcriptID	geneID	geneSymbol	biotype
X	-	109242994	109249165	1	109242994	109249165	L1PA6.1.chrX_109242994-109249165.-	L1PA6.1.chrX_109242994-109249165.-	None	None
X	-	109329815	109335969	1	109329815	109335969	L1PA5.1.chrX_109329815-109335969.-	L1PA5.1.chrX_109329815-109335969.-	None	None
X	+	109644666	109650692	1	109644666	109650692	L1PA3.1.chrX_109644666-109650692.+	L1PA3.1.chrX_109644666-109650692.+	None	None
X	-	109895462	109901628	1	109895462	109901628	L1PA4.1.chrX_109895462-109901628.-	L1PA4.1.chrX_109895462-109901628.-	None	None
X	-	110090709	110096813	1	110090709	110096813	L1PA5.1.chrX_110090709-110096813.-	L1PA5.1.chrX_110090709-110096813.-	None	None
X	+	110229538	110232609	1	110229538	110232609	L1PA6.1.chrX_110229538-110232609.+	L1PA6.1.chrX_110229538-110232609.+	None	None
X	-	110558906	110561867	1	110558906	110561867	L1PA10.1.chrX_110558906-110561867.-	L1PA10.1.chrX_110558906-110561867.-	None	None
X	+	110600486	110602597	1	110600486	110602597	L1PA7.1.chrX_110600486-110602597.+	L1PA7.1.chrX_110600486-110602597.+	None	None
X	+	110605828	110611851	1	110605828	110611851	L1PA3.1.chrX_110605828-110611851.+	L1PA3.1.chrX_110605828-110611851.+	None	None
X	+	110626008	110632467	1	110626008	110632467	L1PA7.1.chrX_110626008-110632467.+	L1PA7.1.chrX_110626008-110632467.+	None	None
X	-	110640008	110646163	1	110640008	110646163	L1PA4.1.chrX_110640008-110646163.-	L1PA4.1.chrX_110640008-110646163.-	None	None
X	+	110656903	110663049	1	110656903	110663049	L1PA6.1.chrX_110656903-110663049.+	L1PA6.1.chrX_110656903-110663049.+	None	None
X	-	110816764	110822773	1	110816764	110822773	L1PA2.1.chrX_110816764-110822773.-	L1PA2.1.chrX_110816764-110822773.-	None	None
X	-	110898394	110904467	1	110898394	110904467	L1PA6.1.chrX_110898394-110904467.-	L1PA6.1.chrX_110898394-110904467.-	None	None
X	-	111588704	111594727	1	111588704	111594727	L1PA2.1.chrX_111588704-111594727.-	L1PA2.1.chrX_111588704-111594727.-	None	None
X	+	111784452	111790569	1	111784452	111790569	L1PA6.1.chrX_111784452-111790569.+	L1PA6.1.chrX_111784452-111790569.+	None	None
X	+	111962838	111968972	1	111962838	111968972	L1PA4.1.chrX_111962838-111968972.+	L1PA4.1.chrX_111962838-111968972.+	None	None
X	-	112240676	112246853	1	112240676	112246853	L1PA6.1.chrX_112240676-112246853.-	L1PA6.1.chrX_112240676-112246853.-	None	None
X	+	112326145	112332160	1	112326145	112332160	L1PA3.1.chrX_112326145-112332160.+	L1PA3.1.chrX_112326145-112332160.+	None	None
X	+	112461810	112467973	1	112461810	112467973	L1PA7.1.chrX_112461810-112467973.+	L1PA7.1.chrX_112461810-112467973.+	None	None
X	+	112502039	112508065	1	112502039	112508065	L1PA3.1.chrX_112502039-112508065.+	L1PA3.1.chrX_112502039-112508065.+	None	None
X	-	112550925	112551894	1	112550925	112551894	L1PA6.1.chrX_112550925-112551894.-	L1PA6.1.chrX_112550925-112551894.-	None	None
X	+	112555185	112561608	1	112555185	112561608	L1PA10.1.chrX_112555185-112561608.+	L1PA10.1.chrX_112555185-112561608.+	None	None
X	+	112590123	112596271	1	112590123	112596271	L1PA3.1.chrX_112590123-112596271.+	L1PA3.1.chrX_112590123-112596271.+	None	None
X	+	112718609	112724627	1	112718609	112724627	L1PA2.1.chrX_112718609-112724627.+	L1PA2.1.chrX_112718609-112724627.+	None	None
X	-	113186983	113190272	1	113186983	113190272	L1PA12.1.chrX_113186983-113190272.-	L1PA12.1.chrX_113186983-113190272.-	None	None
X	-	113197149	113203387	1	113197149	113203387	L1PA10.1.chrX_113197149-113203387.-	L1PA10.1.chrX_113197149-113203387.-	None	None
X	-	113206631	113212667	1	113206631	113212667	L1PA6.1.chrX_113206631-113212667.-	L1PA6.1.chrX_113206631-113212667.-	None	None
X	-	113337822	113343853	1	113337822	113343853	L1PA2.1.chrX_113337822-113343853.-	L1PA2.1.chrX_113337822-113343853.-	None	None
X	-	113363058	113367412	1	113363058	113367412	L1PA8A.1.chrX_113363058-113367412.-	L1PA8A.1.chrX_113363058-113367412.-	None	None
X	+	113479271	113485406	1	113479271	113485406	L1PA5.1.chrX_113479271-113485406.+	L1PA5.1.chrX_113479271-113485406.+	None	None
X	-	113691946	113698365	1	113691946	113698365	L1PA7.1.chrX_113691946-113698365.-	L1PA7.1.chrX_113691946-113698365.-	None	None
X	-	113731898	113736484	1	113731898	113736484	L1PA7.1.chrX_113731898-113736484.-	L1PA7.1.chrX_113731898-113736484.-	None	None
X	-	113823360	113825978	1	113823360	113825978	L1PA7.1.chrX_113823360-113825978.-	L1PA7.1.chrX_113823360-113825978.-	None	None
X	-	113862053	113864475	1	113862053	113864475	L1PA10.1.chrX_113862053-113864475.-	L1PA10.1.chrX_113862053-113864475.-	None	None
X	-	114121940	114128267	1	114121940	114128267	L1PA7.1.chrX_114121940-114128267.-	L1PA7.1.chrX_114121940-114128267.-	None	None
X	+	114183184	114189000	1	114183184	114189000	L1PA7.1.chrX_114183184-114189000.+	L1PA7.1.chrX_114183184-114189000.+	None	None
X	+	114700576	114706720	1	114700576	114706720	L1PA3.1.chrX_114700576-114706720.+	L1PA3.1.chrX_114700576-114706720.+	None	None
X	-	114720516	114726531	1	114720516	114726531	L1PA2.1.chrX_114720516-114726531.-	L1PA2.1.chrX_114720516-114726531.-	None	None
X	-	114830697	114836732	1	114830697	114836732	L1PA2.1.chrX_114830697-114836732.-	L1PA2.1.chrX_114830697-114836732.-	None	None
X	-	114938785	114943635	1	114938785	114943635	L1PA7.1.chrX_114938785-114943635.-	L1PA7.1.chrX_114938785-114943635.-	None	None
X	-	115080436	115086611	1	115080436	115086611	L1PA3.1.chrX_115080436-115086611.-	L1PA3.1.chrX_115080436-115086611.-	None	None
X	+	115982679	115986541	1	115982679	115986541	L1PA7.1.chrX_115982679-115986541.+	L1PA7.1.chrX_115982679-115986541.+	None	None
X	+	115992993	115995334	1	115992993	115995334	L1PA13.1.chrX_115992993-115995334.+	L1PA13.1.chrX_115992993-115995334.+	None	None
X	-	116046900	116052919	1	116046900	116052919	L1PA3.1.chrX_116046900-116052919.-	L1PA3.1.chrX_116046900-116052919.-	None	None
X	-	116057594	116059583	1	116057594	116059583	L1PA13.1.chrX_116057594-116059583.-	L1PA13.1.chrX_116057594-116059583.-	None	None
X	-	116090624	116092628	1	116090624	116092628	L1PA8.1.chrX_116090624-116092628.-	L1PA8.1.chrX_116090624-116092628.-	None	None
X	+	116121201	116127338	1	116121201	116127338	L1PA4.1.chrX_116121201-116127338.+	L1PA4.1.chrX_116121201-116127338.+	None	None
X	+	116159201	116165340	1	116159201	116165340	L1PA3.1.chrX_116159201-116165340.+	L1PA3.1.chrX_116159201-116165340.+	None	None
X	+	116181185	116184943	1	116181185	116184943	L1PA5.1.chrX_116181185-116184943.+	L1PA5.1.chrX_116181185-116184943.+	None	None
X	+	116252706	116254212	1	116252706	116254212	L1PA4.1.chrX_116252706-116254212.+	L1PA4.1.chrX_116252706-116254212.+	None	None
X	+	116327453	116328494	1	116327453	116328494	L1PA15.1.chrX_116327453-116328494.+	L1PA15.1.chrX_116327453-116328494.+	None	None
X	-	116514614	116520629	1	116514614	116520629	L1PA3.1.chrX_116514614-116520629.-	L1PA3.1.chrX_116514614-116520629.-	None	None
X	-	116540503	116546995	1	116540503	116546995	L1PA10.1.chrX_116540503-116546995.-	L1PA10.1.chrX_116540503-116546995.-	None	None
X	-	116627207	116629216	1	116627207	116629216	L1PA10.1.chrX_116627207-116629216.-	L1PA10.1.chrX_116627207-116629216.-	None	None
X	-	116748805	116751876	1	116748805	116751876	L1PA16.1.chrX_116748805-116751876.-	L1PA16.1.chrX_116748805-116751876.-	None	None
X	-	116867817	116868748	1	116867817	116868748	L1PA12.1.chrX_116867817-116868748.-	L1PA12.1.chrX_116867817-116868748.-	None	None
X	-	116964806	116970835	1	116964806	116970835	L1PA2.1.chrX_116964806-116970835.-	L1PA2.1.chrX_116964806-116970835.-	None	None
X	+	117069573	117071028	1	117069573	117071028	L1PA13.1.chrX_117069573-117071028.+	L1PA13.1.chrX_117069573-117071028.+	None	None
X	+	117122336	117125461	1	117122336	117125461	L1PA10.1.chrX_117122336-117125461.+	L1PA10.1.chrX_117122336-117125461.+	None	None
X	+	117260691	117266821	1	117260691	117266821	L1PA3.1.chrX_117260691-117266821.+	L1PA3.1.chrX_117260691-117266821.+	None	None
X	+	117268066	117274493	1	117268066	117274493	L1PA7.1.chrX_117268066-117274493.+	L1PA7.1.chrX_117268066-117274493.+	None	None
X	-	117301935	117302852	1	117301935	117302852	L1PA13.1.chrX_117301935-117302852.-	L1PA13.1.chrX_117301935-117302852.-	None	None
X	+	117408525	117415174	1	117408525	117415174	L1PA13.1.chrX_117408525-117415174.+	L1PA13.1.chrX_117408525-117415174.+	None	None
X	+	117443145	117449574	1	117443145	117449574	L1PA7.1.chrX_117443145-117449574.+	L1PA7.1.chrX_117443145-117449574.+	None	None
X	+	117555691	117561795	1	117555691	117561795	L1PA4.1.chrX_117555691-117561795.+	L1PA4.1.chrX_117555691-117561795.+	None	None
X	+	117589279	117594775	1	117589279	117594775	L1PA10.1.chrX_117589279-117594775.+	L1PA10.1.chrX_117589279-117594775.+	None	None
X	+	117602473	117603570	1	117602473	117603570	L1PA12.1.chrX_117602473-117603570.+	L1PA12.1.chrX_117602473-117603570.+	None	None
X	-	117620678	117623550	1	117620678	117623550	L1PA7.1.chrX_117620678-117623550.-	L1PA7.1.chrX_117620678-117623550.-	None	None
X	-	117670979	117672430	1	117670979	117672430	L1PA8A.1.chrX_117670979-117672430.-	L1PA8A.1.chrX_117670979-117672430.-	None	None
X	+	117674333	117676779	1	117674333	117676779	L1PA15.1.chrX_117674333-117676779.+	L1PA15.1.chrX_117674333-117676779.+	None	None
X	-	117727933	117733746	1	117727933	117733746	L1PA2.1.chrX_117727933-117733746.-	L1PA2.1.chrX_117727933-117733746.-	None	None
X	+	117742140	117745009	1	117742140	117745009	L1PA15-16.1.chrX_117742140-117745009.+	L1PA15-16.1.chrX_117742140-117745009.+	None	None
X	-	117757179	117763331	1	117757179	117763331	L1PA3.1.chrX_117757179-117763331.-	L1PA3.1.chrX_117757179-117763331.-	None	None
X	-	117827446	117833592	1	117827446	117833592	L1PA3.1.chrX_117827446-117833592.-	L1PA3.1.chrX_117827446-117833592.-	None	None
X	-	117873996	117880023	1	117873996	117880023	L1PA2.1.chrX_117873996-117880023.-	L1PA2.1.chrX_117873996-117880023.-	None	None
X	+	118031729	118037757	1	118031729	118037757	L1PA3.1.chrX_118031729-118037757.+	L1PA3.1.chrX_118031729-118037757.+	None	None
X	+	118093887	118099119	1	118093887	118099119	L1PA4.1.chrX_118093887-118099119.+	L1PA4.1.chrX_118093887-118099119.+	None	None
X	+	118241706	118247865	1	118241706	118247865	L1PA4.1.chrX_118241706-118247865.+	L1PA4.1.chrX_118241706-118247865.+	None	None
X	-	119435468	119441493	1	119435468	119441493	L1HS.1.chrX_119435468-119441493.-	L1HS.1.chrX_119435468-119441493.-	None	None
X	+	119961489	119963610	1	119961489	119963610	L1PA5.1.chrX_119961489-119963610.+	L1PA5.1.chrX_119961489-119963610.+	None	None
X	-	120046403	120052518	1	120046403	120052518	L1PA4.1.chrX_120046403-120052518.-	L1PA4.1.chrX_120046403-120052518.-	None	None
X	+	120183833	120189962	1	120183833	120189962	L1PA4.1.chrX_120183833-120189962.+	L1PA4.1.chrX_120183833-120189962.+	None	None
X	+	120344235	120350408	1	120344235	120350408	L1PA4.1.chrX_120344235-120350408.+	L1PA4.1.chrX_120344235-120350408.+	None	None
X	-	120385253	120391208	1	120385253	120391208	L1PA5.1.chrX_120385253-120391208.-	L1PA5.1.chrX_120385253-120391208.-	None	None
X	+	120695264	120697780	1	120695264	120697780	L1PA14.1.chrX_120695264-120697780.+	L1PA14.1.chrX_120695264-120697780.+	None	None
X	-	120827144	120833523	1	120827144	120833523	L1PA8.1.chrX_120827144-120833523.-	L1PA8.1.chrX_120827144-120833523.-	None	None
X	-	121042143	121042958	1	121042143	121042958	L1PA17.1.chrX_121042143-121042958.-	L1PA17.1.chrX_121042143-121042958.-	None	None
X	-	121281538	121283200	1	121281538	121283200	L1PA3.1.chrX_121281538-121283200.-	L1PA3.1.chrX_121281538-121283200.-	None	None
X	+	121437644	121441338	1	121437644	121441338	L1HS.1.chrX_121437644-121441338.+	L1HS.1.chrX_121437644-121441338.+	None	None
X	-	121473835	121475357	1	121473835	121475357	L1PA7.1.chrX_121473835-121475357.-	L1PA7.1.chrX_121473835-121475357.-	None	None
X	-	121531198	121537361	1	121531198	121537361	L1PA3.1.chrX_121531198-121537361.-	L1PA3.1.chrX_121531198-121537361.-	None	None
X	-	121797171	121803618	1	121797171	121803618	L1PA8A.1.chrX_121797171-121803618.-	L1PA8A.1.chrX_121797171-121803618.-	None	None
X	+	121853393	121855653	1	121853393	121855653	L1PA13.1.chrX_121853393-121855653.+	L1PA13.1.chrX_121853393-121855653.+	None	None
X	+	121877356	121883520	1	121877356	121883520	L1PA3.1.chrX_121877356-121883520.+	L1PA3.1.chrX_121877356-121883520.+	None	None
X	-	122001194	122004781	1	122001194	122004781	L1PA10.1.chrX_122001194-122004781.-	L1PA10.1.chrX_122001194-122004781.-	None	None
X	-	122038141	122043110	1	122038141	122043110	L1PA8.1.chrX_122038141-122043110.-	L1PA8.1.chrX_122038141-122043110.-	None	None
X	+	122060739	122064161	1	122060739	122064161	L1PA7.1.chrX_122060739-122064161.+	L1PA7.1.chrX_122060739-122064161.+	None	None
X	+	122140000	122146189	1	122140000	122146189	L1PA4.1.chrX_122140000-122146189.+	L1PA4.1.chrX_122140000-122146189.+	None	None
X	+	122325611	122327444	1	122325611	122327444	L1PA16.1.chrX_122325611-122327444.+	L1PA16.1.chrX_122325611-122327444.+	None	None
X	-	122357875	122365678	1	122357875	122365678	L1PA13.1.chrX_122357875-122365678.-	L1PA13.1.chrX_122357875-122365678.-	None	None
X	+	122731499	122733371	1	122731499	122733371	L1PA10.1.chrX_122731499-122733371.+	L1PA10.1.chrX_122731499-122733371.+	None	None
X	+	122817874	122820370	1	122817874	122820370	L1PA10.1.chrX_122817874-122820370.+	L1PA10.1.chrX_122817874-122820370.+	None	None
X	-	122923774	122925387	1	122923774	122925387	L1PA8.1.chrX_122923774-122925387.-	L1PA8.1.chrX_122923774-122925387.-	None	None
X	+	123121167	123127910	1	123121167	123127910	L1PA13.1.chrX_123121167-123127910.+	L1PA13.1.chrX_123121167-123127910.+	None	None
X	+	123282943	123289428	1	123282943	123289428	L1PA7.1.chrX_123282943-123289428.+	L1PA7.1.chrX_123282943-123289428.+	None	None
X	+	123573218	123576249	1	123573218	123576249	L1PA8.1.chrX_123573218-123576249.+	L1PA8.1.chrX_123573218-123576249.+	None	None
X	+	123648005	123654416	1	123648005	123654416	L1PA7.1.chrX_123648005-123654416.+	L1PA7.1.chrX_123648005-123654416.+	None	None
X	-	124104425	124110535	1	124104425	124110535	L1PA4.1.chrX_124104425-124110535.-	L1PA4.1.chrX_124104425-124110535.-	None	None
X	+	124582570	124588702	1	124582570	124588702	L1PA3.1.chrX_124582570-124588702.+	L1PA3.1.chrX_124582570-124588702.+	None	None
X	-	124592750	124594304	1	124592750	124594304	L1PA16.1.chrX_124592750-124594304.-	L1PA16.1.chrX_124592750-124594304.-	None	None
X	-	124751493	124757642	1	124751493	124757642	L1PA3.1.chrX_124751493-124757642.-	L1PA3.1.chrX_124751493-124757642.-	None	None
X	+	125005594	125010532	1	125005594	125010532	L1PA8.1.chrX_125005594-125010532.+	L1PA8.1.chrX_125005594-125010532.+	None	None
X	+	125444291	125450734	1	125444291	125450734	L1PA10.1.chrX_125444291-125450734.+	L1PA10.1.chrX_125444291-125450734.+	None	None
X	-	125608955	125614969	1	125608955	125614969	L1PA3.1.chrX_125608955-125614969.-	L1PA3.1.chrX_125608955-125614969.-	None	None
X	-	125617223	125622500	1	125617223	125622500	L1PA13.1.chrX_125617223-125622500.-	L1PA13.1.chrX_125617223-125622500.-	None	None
X	+	125713186	125714140	1	125713186	125714140	L1PA13.1.chrX_125713186-125714140.+	L1PA13.1.chrX_125713186-125714140.+	None	None
X	+	125838860	125845012	1	125838860	125845012	L1PA3.1.chrX_125838860-125845012.+	L1PA3.1.chrX_125838860-125845012.+	None	None
X	+	125860534	125861634	1	125860534	125861634	L1PA16.1.chrX_125860534-125861634.+	L1PA16.1.chrX_125860534-125861634.+	None	None
X	-	125917350	125923787	1	125917350	125923787	L1PA8.1.chrX_125917350-125923787.-	L1PA8.1.chrX_125917350-125923787.-	None	None
X	-	126025839	126028132	1	126025839	126028132	L1PA10.1.chrX_126025839-126028132.-	L1PA10.1.chrX_126025839-126028132.-	None	None
X	-	126028132	126030701	1	126028132	126030701	L1PA13.1.chrX_126028132-126030701.-	L1PA13.1.chrX_126028132-126030701.-	None	None
X	-	126104124	126110137	1	126104124	126110137	L1PA3.1.chrX_126104124-126110137.-	L1PA3.1.chrX_126104124-126110137.-	None	None
X	-	126144973	126151442	1	126144973	126151442	L1PA10.1.chrX_126144973-126151442.-	L1PA10.1.chrX_126144973-126151442.-	None	None
X	-	126185218	126191252	1	126185218	126191252	L1PA2.1.chrX_126185218-126191252.-	L1PA2.1.chrX_126185218-126191252.-	None	None
X	-	126229456	126235427	1	126229456	126235427	L1PA3.1.chrX_126229456-126235427.-	L1PA3.1.chrX_126229456-126235427.-	None	None
X	-	126256422	126259121	1	126256422	126259121	L1PA15.1.chrX_126256422-126259121.-	L1PA15.1.chrX_126256422-126259121.-	None	None
X	-	126268742	126273664	1	126268742	126273664	L1PA10.1.chrX_126268742-126273664.-	L1PA10.1.chrX_126268742-126273664.-	None	None
X	+	126383150	126389276	1	126383150	126389276	L1PA4.1.chrX_126383150-126389276.+	L1PA4.1.chrX_126383150-126389276.+	None	None
X	+	126669838	126673168	1	126669838	126673168	L1PA11.1.chrX_126669838-126673168.+	L1PA11.1.chrX_126669838-126673168.+	None	None
X	+	126946790	126952887	1	126946790	126952887	L1PA5.1.chrX_126946790-126952887.+	L1PA5.1.chrX_126946790-126952887.+	None	None
X	+	127004323	127007395	1	127004323	127007395	L1PA13.1.chrX_127004323-127007395.+	L1PA13.1.chrX_127004323-127007395.+	None	None
X	+	127100145	127102240	1	127100145	127102240	L1PA10.1.chrX_127100145-127102240.+	L1PA10.1.chrX_127100145-127102240.+	None	None
X	+	127102245	127103288	1	127102245	127103288	L1PA6.1.chrX_127102245-127103288.+	L1PA6.1.chrX_127102245-127103288.+	None	None
X	-	127116697	127122729	1	127116697	127122729	L1PA2.1.chrX_127116697-127122729.-	L1PA2.1.chrX_127116697-127122729.-	None	None
X	-	127250463	127256492	1	127250463	127256492	L1PA4.1.chrX_127250463-127256492.-	L1PA4.1.chrX_127250463-127256492.-	None	None
X	+	127305530	127311888	1	127305530	127311888	L1PA6.1.chrX_127305530-127311888.+	L1PA6.1.chrX_127305530-127311888.+	None	None
X	+	127362223	127368248	1	127362223	127368248	L1HS.1.chrX_127362223-127368248.+	L1HS.1.chrX_127362223-127368248.+	None	None
X	+	127788799	127794900	1	127788799	127794900	L1PA4.1.chrX_127788799-127794900.+	L1PA4.1.chrX_127788799-127794900.+	None	None
X	-	128041692	128048556	1	128041692	128048556	L1PA16.1.chrX_128041692-128048556.-	L1PA16.1.chrX_128041692-128048556.-	None	None
X	+	128146396	128148489	1	128146396	128148489	L1PA13.1.chrX_128146396-128148489.+	L1PA13.1.chrX_128146396-128148489.+	None	None
X	+	128177568	128183892	1	128177568	128183892	L1PA11.1.chrX_128177568-128183892.+	L1PA11.1.chrX_128177568-128183892.+	None	None
X	+	128198936	128205010	1	128198936	128205010	L1PA5.1.chrX_128198936-128205010.+	L1PA5.1.chrX_128198936-128205010.+	None	None
X	-	128542600	128544066	1	128542600	128544066	L1PA8A.1.chrX_128542600-128544066.-	L1PA8A.1.chrX_128542600-128544066.-	None	None
X	-	128594579	128598003	1	128594579	128598003	L1PA10.1.chrX_128594579-128598003.-	L1PA10.1.chrX_128594579-128598003.-	None	None
X	-	128669036	128675516	1	128669036	128675516	L1PA7.1.chrX_128669036-128675516.-	L1PA7.1.chrX_128669036-128675516.-	None	None
X	+	128732737	128738890	1	128732737	128738890	L1PA3.1.chrX_128732737-128738890.+	L1PA3.1.chrX_128732737-128738890.+	None	None
X	+	128782654	128788670	1	128782654	128788670	L1PA3.1.chrX_128782654-128788670.+	L1PA3.1.chrX_128782654-128788670.+	None	None
X	+	129044337	129050401	1	129044337	129050401	L1PA2.1.chrX_129044337-129050401.+	L1PA2.1.chrX_129044337-129050401.+	None	None
X	+	129240861	129246997	1	129240861	129246997	L1PA4.1.chrX_129240861-129246997.+	L1PA4.1.chrX_129240861-129246997.+	None	None
X	+	129337055	129343063	1	129337055	129343063	L1PA3.1.chrX_129337055-129343063.+	L1PA3.1.chrX_129337055-129343063.+	None	None
X	+	130248105	130250166	1	130248105	130250166	L1PA13.1.chrX_130248105-130250166.+	L1PA13.1.chrX_130248105-130250166.+	None	None
X	-	130447516	130453653	1	130447516	130453653	L1PA4.1.chrX_130447516-130453653.-	L1PA4.1.chrX_130447516-130453653.-	None	None
X	+	130517377	130523407	1	130517377	130523407	L1HS.1.chrX_130517377-130523407.+	L1HS.1.chrX_130517377-130523407.+	None	None
X	-	130567667	130573661	1	130567667	130573661	L1PA3.1.chrX_130567667-130573661.-	L1PA3.1.chrX_130567667-130573661.-	None	None
X	+	130813449	130819874	1	130813449	130819874	L1PA7.1.chrX_130813449-130819874.+	L1PA7.1.chrX_130813449-130819874.+	None	None
X	+	130958931	130964957	1	130958931	130964957	L1PA2.1.chrX_130958931-130964957.+	L1PA2.1.chrX_130958931-130964957.+	None	None
X	-	131123218	131129243	1	131123218	131129243	L1PA3.1.chrX_131123218-131129243.-	L1PA3.1.chrX_131123218-131129243.-	None	None
X	-	131152270	131158293	1	131152270	131158293	L1PA2.1.chrX_131152270-131158293.-	L1PA2.1.chrX_131152270-131158293.-	None	None
X	-	131245544	131251574	1	131245544	131251574	L1PA2.1.chrX_131245544-131251574.-	L1PA2.1.chrX_131245544-131251574.-	None	None
X	-	131378334	131384369	1	131378334	131384369	L1PA3.1.chrX_131378334-131384369.-	L1PA3.1.chrX_131378334-131384369.-	None	None
X	+	131427970	131434414	1	131427970	131434414	L1PA7.1.chrX_131427970-131434414.+	L1PA7.1.chrX_131427970-131434414.+	None	None
X	+	131461598	131465821	1	131461598	131465821	L1PA5.1.chrX_131461598-131465821.+	L1PA5.1.chrX_131461598-131465821.+	None	None
X	-	131513031	131515078	1	131513031	131515078	L1PA14.1.chrX_131513031-131515078.-	L1PA14.1.chrX_131513031-131515078.-	None	None
X	+	131524490	131530619	1	131524490	131530619	L1PA5.1.chrX_131524490-131530619.+	L1PA5.1.chrX_131524490-131530619.+	None	None
X	+	131552691	131556913	1	131552691	131556913	L1PA3.1.chrX_131552691-131556913.+	L1PA3.1.chrX_131552691-131556913.+	None	None
X	+	131578680	131584735	1	131578680	131584735	L1PA2.1.chrX_131578680-131584735.+	L1PA2.1.chrX_131578680-131584735.+	None	None
X	+	131663952	131669984	1	131663952	131669984	L1PA2.1.chrX_131663952-131669984.+	L1PA2.1.chrX_131663952-131669984.+	None	None
X	+	131989487	131995650	1	131989487	131995650	L1PA6.1.chrX_131989487-131995650.+	L1PA6.1.chrX_131989487-131995650.+	None	None
X	+	132132810	132138750	1	132132810	132138750	L1PA3.1.chrX_132132810-132138750.+	L1PA3.1.chrX_132132810-132138750.+	None	None
X	-	132156145	132162158	1	132156145	132162158	L1PA2.1.chrX_132156145-132162158.-	L1PA2.1.chrX_132156145-132162158.-	None	None
X	-	132244038	132250171	1	132244038	132250171	L1PA4.1.chrX_132244038-132250171.-	L1PA4.1.chrX_132244038-132250171.-	None	None
X	-	132284468	132290617	1	132284468	132290617	L1PA5.1.chrX_132284468-132290617.-	L1PA5.1.chrX_132284468-132290617.-	None	None
X	-	132445801	132452124	1	132445801	132452124	L1PA8.1.chrX_132445801-132452124.-	L1PA8.1.chrX_132445801-132452124.-	None	None
X	+	133009673	133015829	1	133009673	133015829	L1PA4.1.chrX_133009673-133015829.+	L1PA4.1.chrX_133009673-133015829.+	None	None
X	-	133036157	133042649	1	133036157	133042649	L1PA8.1.chrX_133036157-133042649.-	L1PA8.1.chrX_133036157-133042649.-	None	None
X	+	133061503	133067887	1	133061503	133067887	L1PA8.1.chrX_133061503-133067887.+	L1PA8.1.chrX_133061503-133067887.+	None	None
X	+	133158760	133159567	1	133158760	133159567	L1PA7.1.chrX_133158760-133159567.+	L1PA7.1.chrX_133158760-133159567.+	None	None
X	+	133278690	133285121	1	133278690	133285121	L1PA7.1.chrX_133278690-133285121.+	L1PA7.1.chrX_133278690-133285121.+	None	None
X	+	133621186	133627320	1	133621186	133627320	L1PA5.1.chrX_133621186-133627320.+	L1PA5.1.chrX_133621186-133627320.+	None	None
X	-	134044163	134050309	1	134044163	134050309	L1PA4.1.chrX_134044163-134050309.-	L1PA4.1.chrX_134044163-134050309.-	None	None
X	-	134061348	134062780	1	134061348	134062780	L1PA5.1.chrX_134061348-134062780.-	L1PA5.1.chrX_134061348-134062780.-	None	None
X	+	134079494	134085604	1	134079494	134085604	L1PA5.1.chrX_134079494-134085604.+	L1PA5.1.chrX_134079494-134085604.+	None	None
X	+	134117179	134123326	1	134117179	134123326	L1PA4.1.chrX_134117179-134123326.+	L1PA4.1.chrX_134117179-134123326.+	None	None
X	-	135111414	135113283	1	135111414	135113283	L1PA16.1.chrX_135111414-135113283.-	L1PA16.1.chrX_135111414-135113283.-	None	None
X	-	135257829	135263951	1	135257829	135263951	L1PA6.1.chrX_135257829-135263951.-	L1PA6.1.chrX_135257829-135263951.-	None	None
X	-	135276490	135282951	1	135276490	135282951	L1PA7.1.chrX_135276490-135282951.-	L1PA7.1.chrX_135276490-135282951.-	None	None
X	-	135659516	135665667	1	135659516	135665667	L1PA6.1.chrX_135659516-135665667.-	L1PA6.1.chrX_135659516-135665667.-	None	None
X	-	135935860	135941866	1	135935860	135941866	L1PA5.1.chrX_135935860-135941866.-	L1PA5.1.chrX_135935860-135941866.-	None	None
X	-	136440268	136446301	1	136440268	136446301	L1PA2.1.chrX_136440268-136446301.-	L1PA2.1.chrX_136440268-136446301.-	None	None
X	-	136977129	136983272	1	136977129	136983272	L1PA5.1.chrX_136977129-136983272.-	L1PA5.1.chrX_136977129-136983272.-	None	None
X	-	137074722	137080869	1	137074722	137080869	L1PA3.1.chrX_137074722-137080869.-	L1PA3.1.chrX_137074722-137080869.-	None	None
X	+	137122418	137128550	1	137122418	137128550	L1PA4.1.chrX_137122418-137128550.+	L1PA4.1.chrX_137122418-137128550.+	None	None
X	+	137433082	137437536	1	137433082	137437536	L1PA7.1.chrX_137433082-137437536.+	L1PA7.1.chrX_137433082-137437536.+	None	None
X	+	137672117	137678261	1	137672117	137678261	L1PA3.1.chrX_137672117-137678261.+	L1PA3.1.chrX_137672117-137678261.+	None	None
X	-	137767831	137769461	1	137767831	137769461	L1PA5.1.chrX_137767831-137769461.-	L1PA5.1.chrX_137767831-137769461.-	None	None
X	+	137791733	137795076	1	137791733	137795076	L1PA7.1.chrX_137791733-137795076.+	L1PA7.1.chrX_137791733-137795076.+	None	None
X	+	137959684	137965821	1	137959684	137965821	L1PA6.1.chrX_137959684-137965821.+	L1PA6.1.chrX_137959684-137965821.+	None	None
X	+	137970981	137977112	1	137970981	137977112	L1PA6.1.chrX_137970981-137977112.+	L1PA6.1.chrX_137970981-137977112.+	None	None
